"word","helpful","unhelpful","EXTP","NEUT","EXTN"
"pseudozombie",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"pss",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"psych",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"psyched",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"psychic",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"psychical",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"psycho",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"psychoanalyst",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"psychological",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-11.3350778849997
"psychologically",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"psychology",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"ptarmigan",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"public",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441
"publications",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"publicity",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pubs",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"puerile",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pull",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988
"pulled",-11.3350778849997,-9.54331841577167,-9.54331841577167,-11.3350778849997,-9.54331841577167
"pulley",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"pulling",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"pulls",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"pulltherug",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"pulp",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"pummelling",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pump",-10.2364655963316,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.2364655963316
"pumped",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"pumping",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"pun",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"punch",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"punches",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"punchy",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"punctuate",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"punctured",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"punfested",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"punless",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"puny",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"puppy",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"puppydog",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pure",-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567
"purely",-11.3350778849997,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"purists",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"purpose",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"purposely",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pursue",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"pursuit",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"push",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"pushed",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pushes",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"pushing",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"pussycat",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"put",-7.67151623887007,-7.67151623887007,-7.67151623887007,-7.67151623887007,-7.67151623887007
"puts",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-11.3350778849997
"putting",-11.3350778849997,-9.94878352387983,-9.94878352387983,-11.3350778849997,-9.94878352387983
"puzzle",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"puzzling",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pyroclasts",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"pyrotechnic",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"qualifying",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"qualities",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"quality",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-11.3350778849997
"qualms",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"quantify",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"quarter",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"queasy",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"queen",-9.94878352387983,-11.3350778849997,-11.3350778849997,-9.94878352387983,-9.94878352387983
"quest",-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997,-9.94878352387983
"question",-8.56248916275994,-8.56248916275994,-8.56248916275994,-8.56248916275994,-11.3350778849997
"questionable",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"questioned",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"questioning",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"questions",-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635
"quick",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441
"quickly",-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567,-11.3350778849997
"quiet",-11.3350778849997,-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997
"quietness",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"quintessential",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"quintillion",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"quirk",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"quirkiness",-11.3350778849997,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"quirks",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"quirky",-8.39063890583328,-8.39063890583328,-8.39063890583328,-8.39063890583328,-8.39063890583328
"quit",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"quite",-7.13038526560875,-7.13038526560875,-7.13038526560875,-7.13038526560875,-7.13038526560875
"quitting",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"quotable",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"quote",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"quoted",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"quotes",-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997
"race",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"races",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rachael",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rachel",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"racial",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"racist",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rack",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"radiation",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"radical",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"radio",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"radioactive",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rahman",-11.3350778849997,-8.85017123521172,-8.85017123521172,-8.85017123521172,-11.3350778849997
"rahmanif",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rahmans",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"raimis",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"rainbow",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"raining",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rainstorms",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"raise",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-11.3350778849997
"raised",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"raises",-9.72563997256562,-11.3350778849997,-9.72563997256562,-9.72563997256562,-11.3350778849997
"ralston",-6.22309009664318,-6.22309009664318,-6.22309009664318,-6.22309009664318,-6.22309009664318
"ralstoni",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"ralstonin",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"ralstonjames",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"ralstons",-7.57387776930616,-7.57387776930616,-7.57387776930616,-7.57387776930616,-7.57387776930616
"ramp",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"ran",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"random",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-11.3350778849997
"randomly",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rang",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"range",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562
"ranging",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rank",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"ranking",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"ranks",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"rapidfire",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rapidly",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rare",-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635
"rarely",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-11.3350778849997
"rash",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"raspberry",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rat",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"ratcheting",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"ratchets",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rate",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"rated",-9.94878352387983,-11.3350778849997,-11.3350778849997,-11.3350778849997,-9.94878352387983
"ratedchickcom",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rather",-7.59740826671635,-7.59740826671635,-7.59740826671635,-7.59740826671635,-7.59740826671635
"rating",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135
"ratings",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rationale",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rationally",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rations",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"rats",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rave",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"ravenclimbed",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"ravine",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"raving",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"raw",-11.3350778849997,-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997
"rawpower",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"ray",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-10.2364655963316
"rays",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reach",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"reached",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562
"reaches",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997
"reaching",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reachtom",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reaction",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"reactions",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"read",-8.03924101899539,-8.03924101899539,-8.03924101899539,-8.03924101899539,-8.03924101899539
"reading",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988
"ready",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-11.3350778849997
"reaffirmed",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"real",-6.66224905053781,-6.66224905053781,-6.66224905053781,-6.66224905053781,-6.66224905053781
"realisation",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-11.3350778849997
"realise",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-11.3350778849997
"realised",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"realises",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"realising",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"realism",-8.5018645409435,-8.5018645409435,-8.5018645409435,-8.5018645409435,-8.5018645409435
"realistic",-7.64619843088578,-7.64619843088578,-7.64619843088578,-7.64619843088578,-7.64619843088578
"realistically",-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997,-11.3350778849997
"realities",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reality",-7.59740826671635,-7.59740826671635,-7.59740826671635,-7.59740826671635,-7.59740826671635
"realitybut",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"realityexpectation",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"realitytom",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"realization",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"realize",-8.39063890583328,-8.39063890583328,-8.39063890583328,-8.39063890583328,-8.39063890583328
"realized",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"realizes",-8.85017123521172,-8.85017123521172,-8.85017123521172,-8.85017123521172,-11.3350778849997
"realizing",-11.3350778849997,-9.54331841577167,-9.54331841577167,-11.3350778849997,-11.3350778849997
"reallife",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441
"really",-5.9279061135396,-5.9279061135396,-5.9279061135396,-5.9279061135396,-5.9279061135396
"reallyviewed",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"realthe",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reap",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reappearance",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rear",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reason",-7.7241599723555,-7.7241599723555,-7.7241599723555,-7.7241599723555,-7.7241599723555
"reasonable",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"reasons",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135
"reboot",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rebuild",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recall",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"receive",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"received",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"receiving",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recent",-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635,-11.3350778849997
"recently",-8.85017123521172,-8.85017123521172,-8.85017123521172,-8.85017123521172,-11.3350778849997
"reception",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"receptionist",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"recipe",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reciprocate",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reciprocation",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reckless",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441
"recmnd",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"recognition",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"recognitioncast",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recognitions",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recognizable",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"recognized",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recognizing",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recoil",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"recollected",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"recollection",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recommend",-7.93388050333756,-7.93388050333756,-7.93388050333756,-7.93388050333756,-7.93388050333756
"recommendation",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recommendations",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"recommended",-9.38916773594441,-9.38916773594441,-9.38916773594441,-11.3350778849997,-9.38916773594441
"reconcile",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reconnecting",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reconstruct",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"record",-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997,-9.72563997256562
"recording",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"recordings",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"records",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"recounts",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"recovery",-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997,-11.3350778849997
"recreated",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"recreates",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"recurring",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316
"redeem",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"redeemable",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"redeemed",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"redeemer",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"redeeming",-9.94878352387983,-9.94878352387983,-11.3350778849997,-9.94878352387983,-9.94878352387983
"redeems",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"redemption",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"rediscovers",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rednecks",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"redone",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reduced",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"redundant",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reenacted",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reenactment",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reexamines",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"refer",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"reference",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562
"references",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562
"referred",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316
"refers",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"reflect",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-11.3350778849997
"reflection",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"reflections",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reflects",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"refreshing",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"refreshingly",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"refreshingskip",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"refreshment",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"refueling",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"refund",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"regain",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"regained",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"regaining",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"regard",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-10.2364655963316
"regarding",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-10.2364655963316
"regardless",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"regards",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"regina",-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"regonition",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"regret",-11.3350778849997,-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997
"regrets",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-11.3350778849997
"regretting",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"regular",-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988,-9.25563634331988
"regularly",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-11.3350778849997
"regulations",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"regurgitating",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rehabilitation",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
