"movie_name","review_code","reviewer","review_date","num_eval","words_in_lexicon_helpfulness_and_review","ratio_helpful","raters","full_text","release_date","first_week_box_office","prob_helpful","prob_EXTP","prob_NEUT","prob_EXTN"
"(500) Days of Summer",11,"apricot-rabbit","11/Jun/09",9,"and but does how lead movie summer the this you",0.654135338,133," This movie deserves a spot next to ""When Harry Met Sally"" in my DVD collection. The movie jumps back and forth in the storyline, which was a clever way to lay out the plot, but you have to pay attention, so you can keep track of how much time elapses between various key events. Great use of music. It's not explicitly stated, but the story is told from the perspective of the male lead, Tom, and thus neither you nor Tom ever quite understand why the female lead (Summer) feels or acts the way she does. This is important to know, because this is how things are in real life and often leads to frustration, especially if ""Boy falls in love. Girl doesn't."" Joseph Gordon-Levitt does a perfect job of making the viewer feel every high and low on Tom's 500-day journey, and Zooey Deschanel gives Summer the qualities of being both approachable and unattainable. ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"(500) Days of Summer",12,"santoshayoga","29/Aug/09",4,"and annie have like love more seems that the this",0.677777778,90," I was really hoping and expecting to like this film. I was surprised to walk out of the theater annoyed at what seemed like an adolescent take on romantic love. Maybe part of the problem is that I recently watched Annie Hall. Like many other filmic treatments of love, 500 days seems derived from Annie Hall. There are Bergman references, cartoon characters, split screens, direct address of the audience which all smell and feel like the classic. Even the Deschanel character seems like a flat, more one dimensional,cynical version of Annie (she doesn't hold a candle to Diane Keaton, no where near the charm and far more disturbed) delivering conversation ending platitudes like ""what always happens...life."" (oooh, that's deep). Sis far more a caricature than anything else. I would lay bets her marriage ends in divorce and that she is much more pathological than the film lets you in on. The Joseph-Gordon Levitt character also seems unsophisticated and puerile. Although he is charming in his role, he is never in anything approaching love with this woman; he remains mired in his projections and idealizations of her and we are forced to watch this painful display of 14 year old obsession. I think by the end he gets it, but by then you have had to suffer right along with him. He is also not spared the stultifying writing {the quitting his job speech where he decides he's not going to be part of the ""bulls**t"" any longer) that makes this move sound like a grown ups Say Anything.I guess that was my main problem with the movie. It just doesn't really seem to have anything intelligent or important to say about love. These people didn't seem credible to me, they lacked depth and maturity. In the 32 years that have elapsed since Annie Hall it seems that our culture has gotten more childish and superficial and less, not more, understanding of love. Maybe that is what is most disappointing to me; that this is what we have to say about the subject. If that is the case no wonder people are so emotionally stunted when it comes to relationships. And lastly, I just couldn't buy the whole LA thing. Why try so hard to make LA look like New York? Who takes the train, the subway and the bus? I mean, isn't LA good enough as it is without tying to make it look urban in the traditional sense? ","7/17/09","1,373,754",0.5,0.213180458808704,0.213180458808704,0.573639082382591
"(500) Days of Summer",13,"cheesetasticdairyfuntime","16/Sep/09",1,"and film have lot out the this too was with",0.582524272,103," I went to see this film having heard a lot of good things and with an open mind, choosing it over Inglorious Basterds to see with my partner. I thought it might be a thoughtful alternative to the chick flicks she would prefer to see.It is safe to say this film did not live up to my expectations. I found a lot of it very contrived and cringe worthy. The voice over was bordering on embarrassing. The attempts at humour were more miss than hit. The characterisation was lacking, particularly in the case of the male lead's friends. The ""alternative take"" on boy meets girl, although present through out the film, was only really touched on towards the end and I think a lot more could have been made of it with better plot and editing. The love only becoming ""unrequited"" in the last 15 minutes and the director struggling to point out to the viewer the signs that we may well have missed.All in all it was obvious what the film was trying to achieve but the fact that it was so obvious was its greatest failing. It simply tried too hard and failed too often.Credit where credit is due I enjoyed the Bollywood style scene and thought it was quite well used in the film, although perhaps stretched a little far with the addition of the animated blue bird. A case of too many influences spoil the broth.In my opinion this film would have been better served going to the same sort of route as Garden State and similar ""emotional male"" films instead of striving so hard in futility to strike out on its own. ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"(500) Days of Summer",14,"gustholl","08/Feb/10",1,"about and are between even film films interesting summer the",0.666666667,45," 500 Days of Summer is a film that does not contain a single interesting idea although it tries so hard to say something. Films without a great message, even simple love films, are fine but the problem here: even a Hugh Grant film contains more humor, originality and soul. The events in 500 days of Summer are predictable (and even the narrative device of jumping back and forth in time cannot conceal it), the relationship between the protagonists are completely superficial, and there is not even one single interesting scene or even detail in this film. Summer and Tom are running through IKEA stores, singing Karaoke and sitting in the park. They talk about boring things in a pseudo-philosophical tone. To give a bit of an ""edge"" to it you got some reference to 1980s alternative music and Bergman films. Everything is in vain: the lack of chemistry between the lead actors (and their lack of talent) and the highly in-original script make this film a failure. Isn't there anything interesting to say about love anymore? ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"(500) Days of Summer",15,"stefano-60","18/Oct/09",3,"ãs absolutely acknowledge and but for that the too with",0.6,75," Somebody said that the film is told in an ""innovative and clever narrative style"". I wouldn't acknowledge as a big innovation a non-linear story with a voice over (copied from The Royal Tenenbaums). But I agree on the fact that this is the best part of the movie. Full of most poor clich Ùs like the musical scene after Tom gets laid and the visit to Ikea (sorry, was that advertising?). I couldn't relate with any of the characters, too superficial, too weak. The soundtrack could be inspirational for a teenager, absolutely boring for anybody that has a minimum of knowledge of indie and alternative music. No edge, no inspiration, pure mediocrity. Camera work and photography are appreciable but can not make up for all the rest. Look around the web for other nonpartisan reviews. ","7/17/09","1,373,754",0.484230174508531,0.319461547766018,0.340269226116991,0.340269226116991
"(500) Days of Summer",16,"wakemeup36","19/Apr/10",5,"about and boy girl how just movie not the this",0.75,24," I've avoided writing a review for this film for quite some time now because of a few reasons. One of them being I've been very unsure of how exactly I feel about this movie.Critics and average movie goers have praised this movie immensely. It has been described by professional critics as ""a delightful comedy, alive with invention"" among other (positive) things. This specific statement is right about the movie being innovative. We have all seen, heard and read the overdone 'boy meets girl, boy loses girl, boy gains girl again'. But this is more like 'boy meets girl, boy loses girl... for good'. Going back to the statement :'a delightful comedy'? I think not. There is almost nothing funny about this movie. The supposed 'funny' parts are basically swearing...ummm...yep that's it. The other parts were way too depressing or 'touchy' to be perceived as humorous. Why this is branded as a romantic comedy I will never understand. If it were up to me I would brand this as an anti-romance movie more than anything. I will not go into the plot too much but I can tell you that the movie makes me sick even thinking about the concept of romance and love. How Summer (the girl) is perceived by Tom (the boy) as her soul mate and how it definitely seems that way in the beginning of their relationship. How it feels like they're 'in love'. And how Tom is pretty much stabbed and mentally abused when Summer suddenly described she's not interested. The popular 'Expectations/Reality' scene in which, on one side of the screen, Tom gains summer back (the expectations) and on the other side of the screen, where he is completely ignored by her (the reality). And of course the ending, which I won't spoil, all of these aforementioned factors combined together make me sick to my inner core.I will commend the movie for being original, not following a generic romance movie formula. And this is probably more realistic than just about all movies in the same vein. But... I just can't like it. It just disgusts and frustrates me way too much. Underneath all the sunny sunshine presentation of the movie, there is too much darkness and depression. And I'm not saying that this is a necessarily a bad thing. It's just that, the way it's portrayed doesn't click with me. It felt me leaving very hollow and unhappy.Then again, I am rating this more than I would rate a typical romance/drama and I'm not a fan of this genre so considering that this is a good rating. If you're into the romance genre check it out. Perhaps it's just my interpretation that's making me feel so disgusted at the movie. Like I said in my title, my views on this are pretty confused. ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"(500) Days of Summer",17,"solubution","08/Dec/09",2,"fresh funny going isnt minute movie original out that the",0.596774194,62," My 500 days of summer: @ Minute 1: some voice introduces the movie, saying that it is not a lovestory. Minute 2: I figured out that it is a lovestory. Minute 10: the movie takes a good start, promising to be something fresh, funny and original. Minute 30: It still hasn't been either fresh, funny or original. Minute 40: I'm wondering when the story is going to unfold it's plot. Minute 50: I'm realizing that this is the plot. Minute 60: I'm realizing that the movie isn't going to be fresh, funny or original. The movie is starting to get on my nerves. Minute 70: I'm thinking of walking out of the cinema. Minute 80: I know I should have. I'm walking out.I'm sorry, I walked out at 80. What went wrong? The movie isn't aimed at people like me. I know how a real relationship looks like. I don't need somebody to tell me, I suffered through it multiple times. Feel bored movie of the year? ","7/17/09","1,373,754",0.5,0.265991969332125,0.265991969332125,0.468016061335749
"(500) Days of Summer",18,"juan_ice","04/Nov/09",6,"about actually and more movie see summer than the this",0.689655172,29," You've got Zooey Deschanel acting like the new Meg Ryan, and a looking-and-sounding-more-like-Ledger-everyday Jason Gordon-Levitt; both are decent thespians, neither have unflattering angles, reviews use the word 'quirky' more times than you can count--this is pure box office gold right here. What could go wrong?Nothing. Or so I thought. I actually wanted to see this movie. And, despite the annoyingly sporadic bursts of applause from an overenthusiastic moviegoer, I actually didn't find it too bad. But then I watched it again. I missed the first 5 minutes, see. The longer I thought about this movie, the more I found it disturbing.""Any resemblance to people living or dead is purely accidental...Especially Jenny Beckman...Bitch.""This movie is really about hate, revenge, and why you shouldn't date fun, interesting, and unique women.For a movie that mentions the word 'love' more times than any movie I've seen before, it has hardly anything to substantial or significant to say about this elusive idea. Oohhhhh, so it takes TWO people to fall in love! Really?! Is that news? One will learn more about a) indie music (the Smiths are indie now, I guess), b) how to make music videos from Marc Webb, and c) how to go on fun dates by frolicking in furniture stores, record shops, and drawing on your date's arm while staring meaningfully into the distant architecture.Tom Hansen does absolutely nothing to enrich Summer as a person; or help her confront her childhood issues. He is simply the proverbial dick in the glass case. Break glass in case of emergency. Zooey's character Summer on the other hand, inspires Tom to pursue his life's ambition to become an architect. And he even ends up with the drop-dead Minka Kelly (who receives unusually high credits for gorgeously appearing for less than 5 minutes) as a result. So despite his bitching, Tom actually came out of it better than, perhaps, Summer. The audience doesn't even see who Summer ends up marrying...the writers know they can't justify it, besides, they've built Tom up too much already. So they just leave it at some lame encounter in a caf Ù where some random schmo comments on an Oscar Wilde book she's reading. Can this movie possibly get any more indie?If you haven't seen ""When Harry Met Sally,"" I highly recommend watching that instead. At least you'll learn something about relationships. ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"(500) Days of Summer",19,"bptr-1","04/Jul/10",1,"all and chick guy have idiotic just movie the this",0.604166667,48," Why do movie and TV people insist on hiring a costume designer? Unless it is a period piece with special dress, this it totally unnecessary!!! Invariably, some chick goes overboard and runs out on Melrose to buy all the cute outfits her budget will allow. This movie is the epitome of this error. Guys in reality just do NOT put that much thought into having cute little outfits!! What planet are you people from? This guy might as well have had a Pee Wee Herman bow-tie on in every seen. No guy wears ridiculous tight vests to work every day! And all the scenes where the guy and his two buddies sit around and talk about his girlfriend Summer are just some chick writer's total fantasy!!! No guys actually do this!!! Hello???? The friend was almost eating Haagen Daas.This movie was the epitome of idiotic movie clich Ù's. We are supposed to just take for granted that this chick is so hot and cute and perfect (sorry, she is frumpy and annoying and inexplicably wearing June Cleaver dresses), then we have just to work on this guy. It's exactly like the fantasy that older sisters have when they dress up their little brother. The guy is just a little play doll for chick viewers to conjure up in their chick fantasy world. ""oh isn't he cute?"" Nevermind that he is scrawny and totally whiny and annoying too. This also just epitomizes the idiotic schizophrenia in the warped tangle-wired woman's mind who wants both a bookish muscle man and a scrawny poet renaissance man - both exist only in their bizarro world airhead.You filmmakers are so obviously catering to the warped fantasies of young women who have their heads screwed on backwards. Do they forget that there is also a Date being forced to watch this schlock?This movie is one giant P.O.S. in a shiny wrapping.Someone needs to kick the crap out of all those idiotic characters and all you idiotic women or gay filmmakers.This is one of the most annoying movies I have ever seen.Oh, and what's up with the idiotic narration? We can't tell what is going on for ourselves? They couldn't afford Morgan Freeman so they had to get some no-name to impersonate him? He never said anything illuminating at all! ","7/17/09","1,373,754",0.421772541028103,0.178199157560856,0.244301456458449,0.577499385980696
"(500) Days of Summer",20,"Claudio Carvalho","19/Dec/09",6,"and but days deschanel summer that the they tom with",0.642857143,28," In Los Angeles, the architect Tom Hansen (Joseph Gordon-Levitt) works writing greeting cards. When the romantic Tom sees the newcomer assistant Summer Finn (Zoey Deschanel) in the office, he immediately has a crush on her. A couple of months later, they start to date each other but Summer tells him that she does not believe in love and they are just friends; but Tom is sure that Summer is the woman of his life. When they break their relationship, Tom's younger sister Rachel (Chloe Moretz) advises him to forget Summer. In the end, he discovers that after Summer, there is Autumn.""(500) Days of Summer"" is an overrated romance disclosed in non- chronological sequence. The screenplay uses the idea of ""Przypadek"" with the Expectation and Reality of Tom and Summer reunion in the roof party. Zoey Deschanel is very sweet and beautiful performing a hypocrite character and shows a great chemistry with Joseph Gordon-Levitt, but the unexpected conclusion of their boring romance is totally disappointing. My vote is six.Title (Brazil): ""(500) Dias com Ela"" (""(500) Days with Her"") ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"(500) Days of Summer",21,"garyzaboly","28/Sep/10",10,"all and are because days film for the this was",0.888888889,9," Romance movies are generally considered ""chick flicks,"" because they're usually seen from the female point of view. But ""(500) DAYS OF SUMMER"" is clearly a guy's film because it delineates all the joys and sorrows of falling in love from one young man's perspective. Remarkably, I found myself relating entirely with the main character, because back in 1980 I had also fallen for a co-worker, and she just happened to resemble Zooey Deschanel---even down to her hairstyle in this movie! And while it wasn't 500 days of her for me---more like 90 days---all the deep feelings, joys, heady romance, and ultimate disappointment as shown in this film WAS there. So now, even 3 decades later, this film was very meaningful for me. What made it even better was that it was done very creatively; kudos to all involved for their originality of script, cinematography, and editing, and of course all the players are superb in conveying the ups and downs of romance---or at least of deep love that's ultimately and disconcertingly not returned with equal fervor. ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"(500) Days of Summer",22,"Kicky05","12/Aug/09",10,"and but days her his its summer that the with",0.705882353,17," (5oo) Days of Summer can be summed up as Juno meets Annie Hall. The film's plot concerns an employee for a greeting card company (Tom) who can't escape his previous relationship with a girl named Summer, played by the talented Zooey Deschanel. Bits and pieces of their relationship are presented to the film viewer__out of sequence__as Tom tries to discover why everything fell apart, what he can do to get Summer back, and if love actually exists. I know. It sounds bland, but this one has several elements that push it far beyond the run-of-mill.First, the acting is simply incredible. As I said before, Levitt wowed me with his spot-on Sam Spade impersonation in Rian Johnson's homage to noir films: Brick. In (500) Days however, Levitt sheds his hard boiled detective act and trades it in for the sensitivity and bitterness of Holden Caufield. The sensitive male role is a performance that's often exaggerated to the point where the audience often finds themselves annoyed__and even hating__the character. Levitt's Tom never losses his sympathetic appeal even when his obsession verges on obnoxious behavior in the latter part of the film.Zooey Deschannel is incredible as a thinly veiled Annie Hall clone__Summer. She's the product of a broken home, independent, blunt with her sexuality and incredibly beautiful. This could have been such a simple role to botch. Nothing that Summer says is particularly witty or catchy, but Deschannel (just as Diane Keaton with Annie Hall) manages to make her such an intriguing character through her physical presence . Summer is not only a character that must be watched, but one that must also be read. She must be read through her facial expressions, how she moves her body, and__especially__how she looks at Tom when she's speaking to him or he is speaking to her.The actors aren't the only ones who should be praised. Marc Webb does quite an impressive job with his directorial debut__probably the best since Zach Braff's Garden State. This story could have easily fallen to pieces in the hand of even a seasoned director but Webb rises to the challenge with the talent of virtuoso. The cinematography is never over-the-top or artsy just for the sake of being artsy. Every shot, every angle, and every neat little trick that Webb employs has its purpose. Hopefully, this film marks the beginning of a young and talented auteur's superb career.I feel that it would be wrong not to mention the soundtrack. After all, Tom's attraction to Summer blossoms when she displays her knowledge of the Smith's catalog. The experience simply would not be nearly as enthralling without the music. Every song serves its accompanying scene splendidly and helps the viewer connect with the two leads. I would say that it's even better than the Juno and Garden State soundtracks simply because those soundtrack are more like stellar mix CDs than anything else__there is no theme or running emotion connecting the songs together. (500) Days is a different story. You can almost decipher the story just from listening to the soundtrack. The beginning tracks that deal with the yearning for a crush and the utter joy of ending up with that crush, the middle section of the CD that encompasses the fading of the joy and the eventual disintegration of the relationship, and the final portion of the soundtrack that deals with recovery from and acceptance of the lost relationship. Ultimately, it's an emotion provoking selection of music that's as vital to the movie as the acting and the directing. I would argue that (500) Days of Summer is destined to become a modern classic film, ranking along side Milk, There Will Be Blood, Garden State, Children of Men, American Psycho, and Little Miss Sunshine. Why? It's not because it's a particularly quotable film or that it's an innovative movie with some neat camera tricks. Instead, I think it will because it has a soul. It's a movie that takes a snapshot of love in the modern world and bravely presents it without removing any of the blemishes. ","7/17/09","1,373,754",0.5,0.333333333333333,0.333333333333333,0.333333333333333
